date,gini,alpha,top5_ratio,hhi,cr10,stock_count
2000-02-22,0.6150835361853214,1.3882709792696406,45.06992847392103,0.004863599848031261,0.16061913664760097,1026
2000-02-23,0.6287688084067485,1.4057134322932,46.95434026446377,0.005310130453242667,0.16227316860275112,1029
2000-02-24,0.6345772899253016,1.4632588610977906,44.65331693651453,0.004639059745506463,0.14175644465158796,1025
2000-02-25,0.6394995997040792,1.4696287203613931,61.79998386070177,0.007149233137810181,0.18123803337362118,1028
2000-02-28,0.5985506221989113,1.4169774901734231,39.211501345041555,0.004303569404070181,0.14225593266918002,1015
2000-02-29,0.6321297277566041,1.4641933432023377,44.31909025072052,0.005184462541509545,0.16923133316868377,1023
2000-03-01,0.6132715606608409,1.3676145196985354,50.57053533965212,0.00575848425933205,0.18794495180396384,1026
2000-03-02,0.5986725565262989,1.379181737850842,40.07121410130683,0.00503281397154759,0.14721387199627728,1030
2000-03-03,0.5707561101927869,1.3627058118147308,29.929306700301765,0.0036812680643509895,0.1255680408047128,1036
2000-03-06,0.5692550195445193,1.3434611391409983,33.356509852626395,0.004013732914326685,0.13582278751859242,1031
2000-03-07,0.6082219530276909,1.352319766273592,45.62258261134675,0.005092948771077821,0.16335146883525326,1030
2000-03-08,0.6247416934446939,1.4181356373435505,45.05872233539745,0.005114406735949818,0.15321803107473342,1031
2000-03-09,0.6540356474261093,1.4434128238518698,68.50845840518,0.007491167692955239,0.21060932303866287,1030
2000-03-10,0.6205784235603315,1.41254659493972,38.67896074429491,0.004461693172153987,0.1513825802609471,1032
2000-03-13,0.5977483410965464,1.4099636082703546,28.703296511401405,0.0035178834994989087,0.11400330465796538,1030
2000-03-14,0.5827732808776609,1.3615242729737271,23.43056296654029,0.003259876510455461,0.10718601642640298,1027
2000-03-15,0.5640071620242856,1.3435037111794235,22.809229679343684,0.0029436202455394786,0.09897572979737149,1028
2000-03-16,0.5700692959507249,1.297805316823869,28.59147494467287,0.003756775066423748,0.1280384763082251,1022
2000-03-17,0.6090144519831704,1.3536091330608016,37.70219152523753,0.0044025064443993026,0.1456615907831015,1034
2000-03-20,0.5738636307528332,1.3769054579675397,23.11531560998649,0.002993269429762094,0.10152263534209563,1023
2000-03-21,0.577570224964551,1.39256475656884,21.819835508039365,0.0029229972423326176,0.09770233223937289,1030
2000-03-22,0.5866468045442379,1.3844588247454108,30.186995774765062,0.0037144553055327755,0.12308217997629489,1033
2000-03-23,0.5516552516013367,1.177932948044808,27.895615550341457,0.003272514910545496,0.11806164945196139,1037
2000-03-24,0.5474378197522748,1.1996964728374553,23.8975101451296,0.0032713580425738887,0.11314469612283756,1036
2000-03-27,0.5063506468931364,1.1132894674509046,16.10404354886635,0.00235939629477045,0.08239075068983465,1030
2000-03-28,0.506505036673641,1.1455981802814552,17.08204080893344,0.0024485746357561793,0.08648022337884814,1030
2000-03-29,0.5182475178315402,1.182492828214607,16.802378954766958,0.002399861049502133,0.08312238602415617,1037
2000-03-30,0.4989784346894625,1.151945709082262,17.687182401844634,0.002529834665680423,0.09257211875655047,1032
2000-03-31,0.5099301032874936,1.1861349742787166,15.554394540650192,0.0024771587603985784,0.08332221947352621,1038
2000-04-03,0.5157134403800003,1.1608437801976277,24.0474521634156,0.003383806549029261,0.10739342729722327,1031
2000-04-05,0.5385335202805274,1.194926719168727,20.551446044379365,0.0027793706566103748,0.09571707416979147,1036
2000-04-06,0.5483963951913545,1.2340280689528167,23.42328472583176,0.003006987547192411,0.10951600660641739,1034
2000-04-07,0.5513217984839704,1.2523219892517543,25.032568178271386,0.0030427345799657916,0.10390704476861654,1043
2000-04-10,0.5285139792456762,1.2735282305950315,16.532778271588406,0.002586726171921604,0.08784812261101616,1018
2000-04-11,0.5233539379406046,1.2388956177973982,17.599698018396236,0.002564610360808,0.0870369272348851,1030
2000-04-12,0.540266664287398,1.2376285819287491,22.42876527550875,0.0029820995943090328,0.10921103569114214,1031
2000-04-13,0.5718937675530662,1.273836851838691,29.766145707559108,0.003601883577501499,0.11848622153563018,1043
2000-04-14,0.5725159213025697,1.304153094779405,28.440249044210585,0.0034056600681435793,0.1248012954802361,1043
2000-04-17,0.5427006685363639,1.2334327415602722,19.548106536580452,0.0028111575134407807,0.0978537607192984,1027
2000-04-18,0.564077761887954,1.2705681042586388,29.35996949804981,0.003546936310148537,0.12252616085897448,1018
2000-04-19,0.5511399118640615,1.2484356970740114,26.188133078602203,0.003101349383824424,0.10761188630804618,1042
2000-04-20,0.5642011571659773,1.2934464149811082,29.90206099130163,0.003843217063447683,0.12507644755656905,1029
2000-04-25,0.5756982404877626,1.2375610821718204,37.47963955392915,0.004733081220178058,0.1456000669923578,1022
2000-04-26,0.5814561102726328,1.240971724404405,32.50902176262801,0.003932099834755195,0.13770428776559226,1027
2000-04-27,0.5812184687428874,1.2590569437187102,41.26657873344914,0.005840050727772668,0.1656339660122652,1033
2000-04-28,0.5951320111092802,1.2962698399755563,35.186614886367,0.004760090614268464,0.16195167342765623,1004
2000-05-09,0.5896190836499422,1.305647190166436,36.785532110877455,0.005148561327524602,0.13948693833521736,1013
2000-05-10,0.5555408080427129,1.275137800112325,26.34907210052201,0.0035766943679822975,0.12510857996709465,1006
2000-05-15,0.6040460068384622,1.2912500794342232,41.89406903712238,0.004947361900312211,0.15122095020442589,1013
2000-05-16,0.5986445964277186,1.259399468728511,34.23970456544324,0.004107075465244786,0.12828177681449066,1013
2000-05-17,0.6062205930177332,1.311349646308507,34.19845544019022,0.0038267791359343907,0.12623500959717976,1030
2000-05-19,0.6179857336279128,1.3461944893431217,43.0207657129027,0.004906715526159211,0.1457423706873659,1029
2000-05-22,0.5686051732246542,1.2082341594177561,28.909918161603905,0.0034363509208880268,0.11719491101908516,1018
2000-05-23,0.575509389976207,1.2650690540407017,22.100261383296395,0.0029788985650421786,0.10057191591590373,1028
2000-05-24,0.5594427454686778,1.1759993578531311,18.786142878845915,0.0027431730968244562,0.08825208711082644,1038
2000-05-25,0.5639603753465052,1.193440666939888,27.179665869860102,0.0033177028126913964,0.12032129092760083,1029
2000-05-26,0.578734525307965,1.2296103326509533,31.21721723090985,0.0036735379370752023,0.12869420725527164,1010
2000-05-29,0.5759151875317452,1.1265925804357177,31.640895467973913,0.003709858411435299,0.12792807873388057,1021
2000-05-30,0.5576104127071356,1.0794759447569917,23.99437865258429,0.003111309962088657,0.10619635797489631,1017
2000-05-31,0.5717128343020692,1.0726400864986323,30.740351476194245,0.003566684776309897,0.12283087240125862,1037
2000-06-01,0.5810837195781778,1.0923456661658963,29.406952093942987,0.003543594125719418,0.1178131835523041,1045
2000-06-02,0.5887840926173867,1.1102913952487214,28.706921190959736,0.003478691392483896,0.11686957703017627,1051
2000-06-05,0.577990269518033,1.1037942564501264,25.716204196056438,0.0032177961259791435,0.11070729704180449,1054
2000-06-07,0.5592332834304551,1.1075532880014847,21.945036855081238,0.002889795935787842,0.09891780217964781,1052
2000-06-08,0.6078297002692689,1.130697475720327,51.739184513454525,0.005938948202235342,0.17893703680023715,1053
2000-06-09,0.5681667255435193,1.1145228268121692,36.26608119968082,0.004100726751837992,0.1459824359922502,1059
2000-06-12,0.5857760524732668,1.147502894681956,36.895943551073394,0.004196689807156138,0.13850636330966704,1052
2000-06-13,0.5844955588291052,1.1165634362998236,36.10987010939138,0.004330760412941354,0.1388712448962216,1053
2000-06-14,0.5928039050418621,1.1705695654628148,32.9074535510516,0.0037255550034336633,0.12732360769811651,1053
2000-06-15,0.5639380761999582,1.1415716821245696,27.917905482272804,0.003253173334339532,0.1164042206208624,1046
2000-06-16,0.5722657524075183,1.1621296675921968,32.4394046936554,0.003704590134841208,0.12425279706340579,1055
2000-06-19,0.5569100205357849,1.1597258961942924,25.192228882771058,0.0031807349588244323,0.10781114516209284,1049
2000-06-20,0.566247280770229,1.1362977194801336,24.69511347517868,0.0032520207932083445,0.11252812901665654,1039
2000-06-21,0.5743858031879049,1.1429091869453536,22.014471019581727,0.0029401531876764213,0.09673292410106824,1054
2000-06-22,0.6014410318942647,1.2203726771930905,45.78537427244658,0.004755147906554894,0.15531609029582125,1058
2000-06-23,0.5900551797042445,1.2429476421648507,26.949752432080725,0.003236640038044398,0.1115444293997061,1064
2000-06-26,0.5480047834727569,1.120054362296325,25.773421719744974,0.0032832249103088777,0.11142375753961234,1036
2000-06-27,0.5785581782958855,1.1827145452345849,33.033202899806625,0.003670798719420905,0.1365899777263396,1048
2000-06-28,0.5643338613409266,1.1759973836223547,25.277221130316132,0.0031840583505892335,0.11267252924149965,1012
2000-06-29,0.5576663095177712,1.2133211422465981,22.502928997061478,0.00286804888395591,0.09973240606095539,1048
2000-06-30,0.5766919636989708,1.2139368967484458,25.981106280732856,0.003321055875640198,0.11468969093562953,1017
2000-07-03,0.571722405380486,1.209844443273422,28.569110050419788,0.003412128004733119,0.11864725603638779,1063
2000-07-04,0.587011675853939,1.225464126386807,34.81625461809002,0.0037790343132272507,0.12859632870328722,1068
2000-07-05,0.5821898053006497,1.1968748300176713,24.07551543500467,0.002879578231950109,0.09321894096534745,1069
2000-07-06,0.6115939101446174,1.24229438791532,45.540782823964015,0.004238222276808425,0.13515763955608137,1073
2000-07-07,0.614054705063046,1.2748414346819588,28.68662713891911,0.003344234155949641,0.10916218944852855,1079
2000-07-10,0.5924708743111323,1.2933977979298328,28.984467792552117,0.0033203177759213312,0.11579715481898033,1073
2000-07-11,0.580671057229085,1.293986061899047,24.519412917818247,0.0028914716867457155,0.09874911084464144,1074
2000-07-12,0.5918250526846384,1.328106208298621,24.6104321821133,0.0030465083127708638,0.10100521985411491,1076
2000-07-13,0.615717277836382,1.3462721605497319,28.03683228271029,0.003358877450160223,0.1099675650808543,1078
2000-07-14,0.6161502002838734,1.3040029068096104,38.951258063744014,0.0040072679218982575,0.13368977632687315,1084
2000-07-17,0.6078658891755285,1.2592347713226577,40.0731178793164,0.004402937353272359,0.1421524638910974,1073
2000-07-18,0.6013261559532174,1.2535408682997982,31.870399935072435,0.003562796805908869,0.12473122748752358,1075
2000-07-19,0.5957448712531233,1.2593680958530722,39.063292938445464,0.0044699753208255495,0.13012724949183613,1078
2000-07-20,0.5901076839182227,1.2278358544617767,46.2366017700784,0.00657123943047917,0.14659462951371066,1083
2000-07-21,0.5622676134246859,1.185789978695887,22.133596361607946,0.0027211411600305624,0.09714684158054311,1091
2000-07-24,0.5723260347784703,1.218370360584759,32.64746554314374,0.0035488643262320133,0.124101369267552,1081
2000-07-25,0.5859719403569779,1.1728967487772193,44.54119711953887,0.004611469419937413,0.1548703595605604,1087
2000-07-26,0.5722314369156344,1.152687448344912,31.165019335166622,0.0037331741130097076,0.12890905597555985,1091
2000-07-27,0.5708778979149557,1.1271138023538743,37.00288890212627,0.004439151140239309,0.13349081340450605,1090
2000-07-28,0.5595780138254455,1.1930959629328273,24.19417915159961,0.0027810875950361174,0.10074669354831484,1096
2000-07-31,0.561419018043406,1.1681015486494366,33.53993493661684,0.0035319386355191044,0.12802300012052759,1091
2000-08-01,0.5307151893857659,1.0960232588899774,19.912018750682446,0.0025339988351096797,0.09289117276330999,1093
2000-08-02,0.5504658310303114,1.1389479265229192,23.19962675128716,0.0027800535317775016,0.10257303447799962,1093
2000-08-03,0.5592506336669605,1.1006844177869075,25.671257679209376,0.00305537871476734,0.11307167163386705,1098
2000-08-04,0.567692037585584,1.1347663353133963,24.863626008718583,0.0030966094408631335,0.11166684521178703,1104
2000-08-07,0.5813829424765655,1.1108018412699738,39.02623641339371,0.004089740107501563,0.1405637465077126,1096
2000-08-08,0.5666770706026057,1.0609801262248721,25.131941429536308,0.0030507764228192994,0.10865724073143658,1097
2000-08-09,0.5387750484746341,1.0443567541343606,17.579829826403447,0.0024718710463032425,0.08564646490894422,1101
2000-08-10,0.5456346110877812,1.0985219117929195,23.798564769952304,0.0028788841622446795,0.0994055804962609,1102
2000-08-11,0.5521099706834057,1.0952330275595763,19.61074896603975,0.0026398036379548314,0.09285953916961623,1109
2000-08-14,0.5247855032710066,1.0075668276543106,19.472052032856087,0.002457261912175543,0.08718739336209166,1097
2000-08-15,0.5204060293249507,1.0038814854941736,19.30789796023322,0.002456866946163956,0.09060567109863454,1097
2000-08-16,0.5387116916972539,1.0398012419155984,25.017922299609694,0.002902131160754544,0.10749335333420817,1101
2000-08-17,0.5314631465610641,1.02026954480645,28.282513535610573,0.0033835365662879947,0.11607712586995131,1098
2000-08-18,0.5361705998831809,1.036476957620653,25.421473442481755,0.003079153204661668,0.10479912258543346,1108
2000-08-21,0.4998097885992746,0.9605781894932838,18.49937756813247,0.002370925206949712,0.08512090467401846,1096
2000-08-22,0.4946130716252185,0.9221152797632823,12.481051977039593,0.0020556004982069786,0.07007760752901368,1097
2000-08-23,0.49254515850915154,0.9644178649712243,15.0478989935816,0.002131192384397027,0.0780571534321639,1097
2000-08-24,0.5375996963127772,1.0201009762298459,21.300973556665493,0.0026888180255488702,0.09421085770626923,1099
2000-08-25,0.556185353335712,1.081712999615358,24.457141585126703,0.0028883456883037634,0.0983959058347357,1104
2000-08-28,0.5211430720685085,1.0547583025335865,18.334808078512538,0.0024116500213472417,0.08872217259755098,1081
2000-08-29,0.5083472380144516,1.0468352049773562,14.244500968399775,0.0021283075889027827,0.07247769640586785,1098
2000-08-30,0.5312131164739959,1.1157992928880667,20.48425093855778,0.002795051498707612,0.09184150894361277,1099
2000-08-31,0.49570367186527764,1.00942321394309,15.784543745582896,0.0022256788674288445,0.08282321991750682,1096
2000-09-01,0.5360246000016152,1.053095519055314,29.672506729838165,0.003794403286473909,0.12312453122548862,1101
2000-09-04,0.5728116502122353,1.0993362102730426,38.11607458012305,0.004096998363419853,0.1450433565972477,1092
2000-09-05,0.5662408444873821,1.0940929377353052,34.35370916315564,0.003862767157997421,0.13503281809365775,1092
2000-09-06,0.5619360933505181,1.1021460083406383,38.098106768708455,0.004366255161588709,0.1399818325160362,1096
2000-09-07,0.5579811367663814,1.0832898952928116,27.29372927311239,0.0030774946665589054,0.11140395309120359,1103
2000-09-08,0.5897756390914174,1.1342295183796307,39.85647947710687,0.004057229081541144,0.14082781731311594,1106
2000-09-11,0.606625822267526,1.1497407146767533,56.277131804492534,0.006992698393640839,0.1788464742866429,1084
2000-09-12,0.5942817933364473,1.1531996638365434,39.0095902543057,0.004225674843217727,0.14035180561197957,1094
2000-09-13,0.5878410818990085,1.125544088122287,32.56879159665269,0.00402255517968135,0.1420322604854232,1046
2000-09-14,0.5835995493792054,1.1816107926129933,31.46516678087371,0.0033471682207680403,0.11807811659975091,1103
2000-09-15,0.5887595887958428,1.2230730731640642,27.750544048441416,0.0031042309710026953,0.10737600353392567,1101
2000-09-18,0.5655993346851732,1.146317144475408,26.384984453591777,0.003094100392141848,0.11049670853903437,1085
2000-09-19,0.5760317550159103,1.1113271335940653,45.76560864825941,0.004978962194836968,0.1720655030338787,1096
2000-09-20,0.619541024849895,1.2038726799339234,48.370952549137215,0.004956276386854632,0.16627822401342934,1100
2000-09-21,0.6309111287625145,1.2606228374753112,40.35858657402723,0.004159103644993447,0.13891710858570955,1102
2000-09-22,0.61171393567462,1.1864071332715806,50.613379918416705,0.005920357616929965,0.1539905264459502,1114
2000-09-25,0.5934281526190255,1.2049819442654732,31.714912200654645,0.003682261571928443,0.1167774538816464,1101
2000-09-26,0.6778913572892401,1.2500844777218534,118.07983110331007,0.01406046818087241,0.26543397833772964,1103
2000-09-27,0.6309801506477856,1.212582650789055,57.16063342781187,0.006572286659461089,0.1717314123899793,1112
2000-09-28,0.6202341975859134,1.240448348517264,63.24093452155383,0.006734348806123384,0.1693190973608222,1111
2000-09-29,0.6337304308562864,1.2942445563569338,42.89240126263706,0.004219812366775156,0.13729570335840957,1117
2000-10-09,0.6250762583013385,1.378407794787411,41.51151690108779,0.004063579605754975,0.13243415165822636,1101
2000-10-10,0.5920200311159731,1.2985218863317551,25.666107827134212,0.0030953184841943414,0.10373099534993735,1101
2000-10-11,0.6021704340307432,1.2700930099767251,31.98280207626654,0.0034123361231859495,0.11376904432655295,1117
2000-10-12,0.6071959154932555,1.2992376254655977,39.18991749594077,0.004156306503231807,0.1262698417829644,1110
2000-10-13,0.5916795071193555,1.229688495759708,22.858448895949383,0.0028703752800335897,0.09113046274997609,1120
2000-10-16,0.5792460388973728,1.2784114047672246,25.215827756504723,0.0029332256743674527,0.09971504386268688,1102
2000-10-17,0.5917464747007232,1.2759311954839505,26.173735922302278,0.0029919952393151032,0.10091229566159207,1111
2000-10-18,0.6433731312579842,1.3014038122513842,89.89136668366098,0.008557957562584245,0.21805834221070716,1112
2000-10-19,0.5830101082164079,1.266589898035038,35.71065055250751,0.0036265104398938604,0.12281871564065108,1112
2000-10-20,0.5855615929639043,1.235293525765612,26.41462100860304,0.002828889553594122,0.09815752485435783,1125
2000-10-23,0.5736853887121732,1.2219866219094595,34.82394737494128,0.003738474049425943,0.1246563895419463,1112
2000-10-24,0.5619002754597295,1.237972807380699,22.797139806361134,0.0027213910928371404,0.09617711892018736,1113
2000-10-25,0.5426912271328772,1.0251666114744937,18.809084750376158,0.0025006705963173267,0.0854294926989618,1119
2000-10-26,0.536793301417317,0.9848593734707888,28.621480465782064,0.003174956181539284,0.10953802647880154,1115
2000-10-27,0.5769873254032043,1.1475488627082384,34.27396761741797,0.0035698468518067968,0.13288813257516435,1127
2000-10-30,0.5870726653831733,1.136468453906781,40.402169311709535,0.004251017813444038,0.14164039658202396,1111
2000-10-31,0.5699508232811155,1.1198683029845093,30.99396641584498,0.003418628787533691,0.11891282424750664,1116
2000-11-01,0.6198317558878407,1.2080667234050413,62.15864505443966,0.007815387009595186,0.1738626499131276,1123
2000-11-02,0.5864813743319253,1.1555332015300086,38.5624155946462,0.004030090582865654,0.13678567141685716,1121
2000-11-03,0.5740116293009383,1.0781065310496905,31.06883904622899,0.003293308829924876,0.12033343135561056,1133
2000-11-06,0.5731756579591256,1.0621143015692351,37.06549858873465,0.003802121481307385,0.1309721515004931,1123
2000-11-07,0.5611104236215546,1.1449165268287482,30.128166369581724,0.00299881470617848,0.10882122468482361,1125
2000-11-08,0.5392122332816259,1.0896671081922737,17.876265678528217,0.0024264700745893347,0.08312995260367684,1126
2000-11-09,0.5560778838721883,1.144309943691261,29.27878401589514,0.004019101716030329,0.10715524402262333,1127
2000-11-10,0.5364532923417129,1.1353160534980653,27.461796237594896,0.002876020799491196,0.10272205313550814,1132
2000-11-13,0.5313206645868644,1.113198933003081,26.570660585081928,0.00316206703217669,0.11380078269462024,1118
2000-11-14,0.5267085241364073,1.1380483729512718,21.434990266557335,0.00261958540193362,0.09525984950506658,1124
2000-11-15,0.5040503282591215,1.0828192269052548,15.005682157636313,0.0021554631542841643,0.07635567888472009,1121
2000-11-16,0.5230613774565582,1.0920755121991401,29.155814215330523,0.003448719030870499,0.12534453006500812,1127
2000-11-17,0.5217111264192594,1.1004573293168118,21.261216693838502,0.002553713588843065,0.09656156882388042,1134
2000-11-20,0.5424206972781177,1.0532662008316198,33.068628624084084,0.0036946733564891697,0.12864168645129995,1121
2000-11-21,0.5041127287946287,1.0025007906297947,19.011473922499952,0.0023778067280035967,0.09228545155537683,1127
2000-11-22,0.5112598095624865,1.051355593278325,24.933806252351854,0.0029593032663662935,0.09924768913683824,1129
2000-11-23,0.49226295278099924,1.018479270610188,19.99247858354048,0.002552393303996292,0.09152030698270136,1132
2000-11-24,0.46781531788987696,0.9877365613180291,12.272091433530928,0.001853269942500974,0.06922247996545647,1139
2000-11-27,0.5142298022784596,1.0665465094341966,22.322864607085126,0.0032484085023205206,0.0952501820452516,1122
2000-11-28,0.5309701278945979,1.0893814534150061,25.221553907304916,0.002916743544872676,0.10233123989585216,1123
2000-11-29,0.553315998705526,1.1182613936316759,43.92276124003778,0.006626375440931435,0.14497409644628662,1132
2000-11-30,0.5409242842535757,1.0821922192562408,34.08871178446032,0.0036883614759395233,0.12813517704257987,1132
2000-12-01,0.5214478701637193,1.0848122585530686,20.706007144124342,0.0024573991270858955,0.09336442058308422,1141
2000-12-04,0.5022967719377656,1.017313071723143,17.92178656007251,0.002261119157921291,0.08344815272781866,1128
2000-12-05,0.5132971342229298,1.061958213905167,17.363816247865177,0.0023307322296281506,0.08568255767556653,1131
2000-12-06,0.5071654718558205,1.0274058446844143,27.434725929878194,0.003241892617129102,0.10932003508751029,1131
2000-12-07,0.5124034373208751,1.046586267536505,26.79989326206627,0.0035356466663519362,0.10493680883049103,1135
2000-12-08,0.5536831152600522,1.0834144812104787,37.287661174424464,0.0038250520772193717,0.13427514515647698,1135
2000-12-11,0.5313725849044977,1.0560588384453773,37.19788604796489,0.004477796566271005,0.1332391759521471,1133
2000-12-12,0.5939366649292471,1.1028850734591376,75.43771502060982,0.0153554213929851,0.21124468617636882,1138
2000-12-13,0.5919933970797132,1.1630853176010094,54.22756860369874,0.0056973778501527685,0.16452315385359348,1141
2000-12-14,0.5400085601645425,1.0290763402930188,29.026657629142708,0.003045444758618094,0.10919334304296585,1139
2000-12-15,0.5487411958106323,1.071209114140237,38.34807913142178,0.004709714857374827,0.13280291356534984,1143
2000-12-18,0.537375951303861,0.9452145097714768,36.23449047453067,0.004348564613508295,0.12819118264817528,1124
2000-12-19,0.6086575090117707,0.9913096098554524,100.62329851184182,0.03461149579767369,0.25269601408791453,1134
2000-12-20,0.5437301049516324,0.9614522054437706,41.729635467108,0.004402289428746286,0.14095814682326568,1143
2000-12-21,0.5356192517788552,0.957915201155173,32.378128911158555,0.003304356049937694,0.1228804903248691,1143
2000-12-22,0.5738052133457784,1.001460787894364,59.7616082961308,0.007874044526396866,0.17791958867543534,1149
2000-12-25,0.4998961759660567,0.8558341928867786,32.42365982774175,0.004318235098778581,0.12888923455836473,1069
2000-12-26,0.5038601185652805,0.8690280950784441,32.06425161483076,0.003488621056860212,0.12472739543726026,1086
2000-12-27,0.5164797309201881,0.8799816088309643,37.558332899639666,0.004104942506519729,0.12934213731617197,1156
2000-12-28,0.5570465956577869,0.9422107805759694,50.989136614516376,0.006645641996592921,0.1637614842471254,1146
2000-12-29,0.5685249911283066,0.956486645718078,56.48101029212131,0.0062619237797391855,0.1729784069547421,1138
2001-01-02,0.5333653918768068,0.9918636322943519,25.991735093938065,0.002776297146558995,0.10415836598933145,1134
2001-01-03,0.5303868483412557,1.0082158876718865,21.505707386031684,0.0024980881569128264,0.08966310806145211,1161
2001-01-04,0.5213451713496994,0.993013422703355,23.450587138308723,0.0025968611368450967,0.09913442895136021,1161
2001-01-05,0.5158095249609805,0.9953007221678547,31.07827117795088,0.003363725536052097,0.11465547757678157,1161
2001-01-08,0.5120624698786111,0.9945841254876251,21.38523827058044,0.002525752658704852,0.0924895956261047,1154
2001-01-09,0.5172273641759924,0.991297174474489,24.87681126672456,0.003042422637456111,0.09754693019668365,1159
2001-01-10,0.5526435673373735,1.0244833211899365,36.287062326145396,0.003777776014507711,0.13672225539627725,1161
2001-01-11,0.5623365560815391,1.061672293418638,39.457660367424516,0.004155457143030494,0.13288908030667834,1166
2001-01-12,0.5310734541108517,1.0436381394882333,32.236295598167914,0.00391987461890172,0.11696717987763462,1174
2001-01-15,0.5199127667644877,0.9954559570391286,37.03781895921561,0.0043445655472521055,0.1331730050934375,1168
2001-01-16,0.5358739694175073,0.971520136761027,37.566952170227715,0.003947300416513472,0.1330714634347059,1170
2001-01-17,0.5636635946053099,1.0682111292847838,35.69241214718146,0.0038514578572590935,0.1213625960573651,1171
2001-01-18,0.5666095372145684,1.0560400749036534,51.3111049949185,0.005380505678325217,0.16029490671506097,1174
2001-01-19,0.5665473075609067,1.0363112222893236,40.926853629974524,0.004341844684150279,0.14137502797115753,1185
2001-02-05,0.5390788176068503,1.0653314051589113,26.49813711245428,0.002757039689555678,0.10624912999510813,1172
2001-02-06,0.5551136736420071,1.031214379809677,47.75617236176961,0.005844796093197329,0.1533038003992512,1173
2001-02-07,0.5742055649444493,1.0847293376043876,44.9804656362077,0.004440680659876951,0.15133442311145892,1178
2001-02-08,0.5673307397962856,0.9852351509481986,63.60476349225576,0.014248496261079224,0.17898820157476292,1176
2001-02-09,0.5871333854487734,1.0509547411576599,62.38934117903602,0.008672335334838566,0.18028503696339876,1183
2001-02-12,0.6052022212331867,1.1264847010929273,56.84801778587362,0.005576960381143825,0.1544720385445564,1178
2001-02-13,0.5830117328467045,1.1196872443353427,29.028030681465268,0.003094699416717757,0.11340709513540356,1179
2001-02-14,0.6114356774798042,1.1912440922962961,49.66666988823253,0.004649808159470484,0.14712861410026393,1178
2001-02-15,0.5716939594161371,1.1045369533045222,22.697615049335962,0.00257123361256356,0.08646832340122718,1180
2001-02-16,0.5629972956833811,1.0491850003812455,46.11174648197058,0.005675586379040349,0.1465230803964388,1185
2001-02-19,0.5785418743796623,1.107076225367088,38.37161889941354,0.0037553221435703867,0.1268669244373305,1166
2001-02-20,0.5608392646797086,0.9125270754315894,36.96472318872999,0.004018880242159282,0.14299347095619622,1051
2001-02-21,0.5302064512653463,0.8501226502807488,37.83448137130037,0.00531847130947754,0.13568734941301186,1070
